date,symbol,series,open,high,low,close,previous_close,volume,value,trades,isin
2020-01-01,RELIANCE,EQ,759.000000,763.550000,752.750000,754.800000,757.025000,12804744,97010.63,122265,
2020-01-02,RELIANCE,EQ,756.000000,770.475000,756.000000,767.650000,754.800000,16193122,123947.10,151727,
2020-01-03,RELIANCE,EQ,766.500000,770.825000,761.500000,768.575000,767.650000,19186996,147042.83,149003,
2020-01-06,RELIANCE,EQ,760.000000,763.950000,749.000000,750.750000,768.575000,22418686,169549.37,225138,
2020-01-07,RELIANCE,EQ,759.500000,767.250000,756.750000,762.300000,750.750000,15254382,116170.96,180713,
2020-01-08,RELIANCE,EQ,757.500000,767.225000,755.000000,756.575000,762.300000,14673122,111386.44,169662,
2020-01-09,RELIANCE,EQ,769.300000,775.000000,765.625000,774.000000,756.575000,13699212,105604.32,154953,
2020-01-10,RELIANCE,EQ,775.950000,778.975000,769.825000,773.825000,774.000000,11409372,88389.54,136340,
2020-01-13,RELIANCE,EQ,772.525000,779.350000,769.200000,771.850000,773.825000,16716180,129461.47,143022,
2020-01-14,RELIANCE,EQ,770.000000,775.000000,760.925000,764.700000,771.850000,14461576,110902.63,173502,
2020-01-15,RELIANCE,EQ,767.925000,769.950000,759.125000,761.925000,764.700000,14462786,110405.51,212172,
2020-01-16,RELIANCE,EQ,764.500000,771.675000,764.000000,768.950000,761.925000,11747324,90185.08,164724,
2020-01-17,RELIANCE,EQ,776.750000,792.475000,776.600000,790.500000,768.950000,26939416,211879.07,279304,
2020-01-20,RELIANCE,EQ,804.500000,804.500000,763.200000,766.175000,790.500000,29757736,231791.01,338270,
2020-01-21,RELIANCE,EQ,764.300000,772.925000,761.000000,766.950000,766.175000,17301662,132848.92,233395,
2020-01-22,RELIANCE,EQ,772.000000,773.375000,765.550000,766.675000,766.950000,9438490,72589.54,143828,
2020-01-23,RELIANCE,EQ,768.250000,770.975000,760.350000,763.425000,766.675000,10284176,78611.87,149239,
2020-01-24,RELIANCE,EQ,763.500000,768.175000,759.275000,760.775000,763.425000,13375266,102035.95,152146,
2020-01-27,RELIANCE,EQ,757.450000,762.225000,752.500000,753.275000,760.775000,12240858,92628.15,130826,
2020-01-28,RELIANCE,EQ,754.300000,755.000000,731.800000,735.875000,753.275000,22430626,166639.89,271852,
2020-01-29,RELIANCE,EQ,737.025000,747.200000,732.025000,739.925000,735.875000,22626594,167361.73,254760,
2020-01-30,RELIANCE,EQ,739.500000,739.850000,720.000000,721.875000,739.925000,20483512,148751.17,231136,
2020-01-31,RELIANCE,EQ,726.500000,726.625000,703.600000,705.825000,721.875000,31773346,226503.75,330774,
2020-02-03,RELIANCE,EQ,684.950000,699.975000,681.525000,692.750000,691.675000,28081252,193868.93,370104,
2020-02-04,RELIANCE,EQ,700.000000,716.250000,698.900000,713.200000,692.750000,23209332,164705.99,286666,
2020-02-05,RELIANCE,EQ,717.450000,726.400000,715.150000,724.250000,713.200000,16889646,121813.51,242039,
2020-02-06,RELIANCE,EQ,727.050000,733.500000,720.050000,728.900000,724.250000,14207430,103212.04,163247,
2020-02-07,RELIANCE,EQ,725.500000,726.175000,714.150000,716.825000,728.900000,11163282,80211.39,134128,
2020-02-10,RELIANCE,EQ,714.000000,722.750000,705.225000,717.800000,716.825000,13845262,98606.59,143055,
2020-02-11,RELIANCE,EQ,723.700000,733.100000,722.525000,726.375000,717.800000,12800490,93265.50,224142,
2020-02-12,RELIANCE,EQ,728.075000,737.425000,727.500000,735.150000,726.375000,12374182,90693.81,192511,
2020-02-13,RELIANCE,EQ,738.875000,738.875000,731.300000,737.075000,735.150000,12403526,91209.66,116464,
2020-02-14,RELIANCE,EQ,738.625000,750.725000,726.550000,743.800000,737.075000,19409310,143959.62,229509,
2020-02-17,RELIANCE,EQ,744.500000,753.075000,737.150000,739.125000,743.800000,12022680,89426.11,150631,
2020-02-18,RELIANCE,EQ,737.950000,737.950000,728.700000,733.700000,739.125000,10173928,74556.03,142911,
2020-02-19,RELIANCE,EQ,739.675000,753.225000,737.550000,751.900000,733.700000,12877836,96412.69,249278,
2020-02-20,RELIANCE,EQ,748.500000,754.000000,741.900000,742.975000,751.900000,15445154,115516.70,176470,
2020-02-24,RELIANCE,EQ,734.875000,738.500000,719.775000,722.475000,742.975000,19539486,142910.05,237165,
2020-02-25,RELIANCE,EQ,725.700000,725.700000,705.000000,708.200000,722.475000,25368218,181695.72,281387,
2020-02-26,RELIANCE,EQ,705.000000,706.175000,693.675000,696.000000,708.200000,26847322,187908.09,268512,
2020-02-27,RELIANCE,EQ,694.000000,696.900000,684.500000,693.125000,696.000000,22908600,158221.76,240043,
2020-02-28,RELIANCE,EQ,677.450000,678.500000,662.500000,664.325000,693.125000,35947694,240662.01,373466,
2020-03-02,RELIANCE,EQ,677.550000,684.500000,650.550000,658.075000,664.325000,26973268,181179.91,274282,
2020-03-03,RELIANCE,EQ,664.850000,676.950000,661.000000,671.425000,658.075000,25051618,167755.19,275521,
2020-03-04,RELIANCE,EQ,676.000000,676.900000,653.950000,669.850000,671.425000,20211564,134532.13,297606,
2020-03-05,RELIANCE,EQ,676.100000,678.975000,653.000000,655.575000,669.850000,27896648,185103.67,319378,
2020-03-06,RELIANCE,EQ,635.000000,644.075000,620.550000,635.500000,655.575000,30844136,196109.75,389652,
2020-03-09,RELIANCE,EQ,620.025000,620.500000,547.500000,557.075000,635.500000,80635616,461059.53,846382,
2020-03-11,RELIANCE,EQ,554.000000,589.225000,554.000000,576.775000,557.075000,54475254,315389.88,490124,
2020-03-12,RELIANCE,EQ,542.500000,550.500000,524.350000,531.500000,576.775000,51176340,275380.49,646095,
2020-03-13,RELIANCE,EQ,499.000000,570.000000,471.200000,552.650000,531.500000,67019514,352974.04,706395,
2020-03-16,RELIANCE,EQ,530.275000,539.850000,502.500000,507.850000,552.650000,35189458,184187.46,441083,
2020-03-17,RELIANCE,EQ,523.625000,530.000000,501.600000,504.000000,507.850000,41554884,214979.95,463953,
2020-03-18,RELIANCE,EQ,512.650000,517.950000,480.500000,484.250000,504.000000,40900994,202907.76,499736,
2020-03-19,RELIANCE,EQ,460.050000,483.500000,446.100000,458.850000,484.250000,56144124,257943.60,636588,
2020-03-20,RELIANCE,EQ,469.750000,517.450000,465.000000,508.975000,458.850000,57935052,285034.44,589033,
2020-03-23,RELIANCE,EQ,458.100000,475.000000,437.825000,442.025000,508.975000,37187426,167216.15,569206,
2020-03-24,RELIANCE,EQ,465.000000,485.000000,447.900000,471.700000,442.025000,41838644,195565.00,590891,
2020-03-25,RELIANCE,EQ,481.900000,575.775000,481.625000,541.125000,471.700000,66866252,352213.38,799060,
2020-03-26,RELIANCE,EQ,547.900000,558.450000,521.175000,533.100000,541.125000,41825868,224803.24,592742,
2020-03-27,RELIANCE,EQ,547.500000,553.650000,523.100000,532.800000,533.100000,38089288,203788.96,502817,
2020-03-30,RELIANCE,EQ,520.300000,537.400000,510.000000,515.225000,532.800000,27640572,144303.04,386770,
2020-03-31,RELIANCE,EQ,536.975000,564.900000,524.000000,556.875000,515.225000,40499818,221406.77,506536,
