date,symbol,series,open,high,low,close,previous_close,volume,value,trades,isin
2020-01-01,CHOLAFIN,EQ,204.433333,205.333333,201.400000,201.900000,203.666667,536836,1090.76,6842,
2020-01-02,CHOLAFIN,EQ,202.833333,206.600000,201.000000,206.133333,201.900000,2114007,4329.95,17640,
2020-01-03,CHOLAFIN,EQ,207.000000,207.000000,199.566667,202.033333,206.133333,1539392,3122.99,14580,
2020-01-06,CHOLAFIN,EQ,194.333333,200.466667,191.366667,194.333333,202.033333,3833612,7465.88,38138,
2020-01-07,CHOLAFIN,EQ,196.933333,198.366667,194.166667,196.500000,194.333333,1596044,3136.70,17723,
2020-01-08,CHOLAFIN,EQ,194.666667,197.633333,193.400000,196.400000,196.500000,2300114,4512.59,39001,
2020-01-09,CHOLAFIN,EQ,198.633333,206.466667,197.833333,204.266667,196.400000,2396040,4858.70,19502,
2020-01-10,CHOLAFIN,EQ,204.000000,210.666667,204.000000,209.400000,204.266667,2779329,5781.32,20070,
2020-01-13,CHOLAFIN,EQ,210.700000,213.800000,208.533333,213.300000,209.400000,2032263,4298.27,18606,
2020-01-14,CHOLAFIN,EQ,213.333333,217.000000,211.233333,213.666667,213.300000,1757014,3764.68,16229,
2020-01-15,CHOLAFIN,EQ,213.266667,222.300000,211.333333,221.100000,213.666667,2381806,5192.62,29581,
2020-01-16,CHOLAFIN,EQ,220.333333,223.266667,217.333333,218.066667,221.100000,3262548,7189.24,17785,
2020-01-17,CHOLAFIN,EQ,216.666667,219.900000,215.466667,216.833333,218.066667,1397847,3048.29,31471,
2020-01-20,CHOLAFIN,EQ,218.166667,218.166667,212.166667,212.800000,216.833333,1024962,2202.24,21462,
2020-01-21,CHOLAFIN,EQ,210.400000,212.566667,205.966667,209.966667,212.800000,4236750,8853.62,33969,
2020-01-22,CHOLAFIN,EQ,210.500000,212.966667,208.000000,211.666667,209.966667,3026588,6364.60,22864,
2020-01-23,CHOLAFIN,EQ,212.500000,216.666667,209.100000,215.666667,211.666667,7203530,15373.34,32455,
2020-01-24,CHOLAFIN,EQ,219.333333,219.333333,213.600000,215.866667,215.666667,5992017,12962.24,41824,
2020-01-27,CHOLAFIN,EQ,215.366667,224.533333,215.366667,219.633333,215.866667,7442684,16462.55,55440,
2020-01-28,CHOLAFIN,EQ,221.266667,224.000000,216.000000,217.200000,219.633333,6441111,14057.51,44322,
2020-01-29,CHOLAFIN,EQ,218.000000,222.500000,216.000000,218.433333,217.200000,9128588,19897.81,26066,
2020-01-30,CHOLAFIN,EQ,219.600000,220.333333,216.666667,217.900000,218.433333,2228346,4873.26,17242,
2020-01-31,CHOLAFIN,EQ,218.433333,222.866667,216.166667,218.366667,217.900000,2530730,5558.88,27402,
2020-02-03,CHOLAFIN,EQ,212.000000,220.333333,210.200000,216.633333,212.366667,1591948,3448.88,36297,
2020-02-04,CHOLAFIN,EQ,217.333333,223.000000,217.133333,221.500000,216.633333,2237552,4947.66,22805,
2020-02-05,CHOLAFIN,EQ,222.066667,231.733333,222.066667,228.433333,221.500000,11872244,27136.07,70051,
2020-02-06,CHOLAFIN,EQ,230.200000,232.666667,219.300000,226.800000,228.433333,7253930,16425.98,53153,
2020-02-07,CHOLAFIN,EQ,226.633333,228.300000,221.833333,226.633333,226.800000,2728518,6138.32,29673,
2020-02-10,CHOLAFIN,EQ,226.633333,226.633333,221.366667,223.733333,226.633333,1253244,2805.02,23864,
2020-02-11,CHOLAFIN,EQ,224.333333,227.833333,221.500000,222.200000,223.733333,1466638,3286.99,19575,
2020-02-12,CHOLAFIN,EQ,222.333333,226.533333,222.333333,225.900000,222.200000,2352117,5287.34,25260,
2020-02-13,CHOLAFIN,EQ,226.666667,227.300000,222.466667,224.666667,225.900000,857073,1923.41,10830,
2020-02-14,CHOLAFIN,EQ,225.666667,225.966667,220.400000,221.833333,224.666667,936632,2092.05,19558,
2020-02-17,CHOLAFIN,EQ,222.900000,222.900000,218.000000,220.966667,221.833333,1204683,2658.22,19865,
2020-02-18,CHOLAFIN,EQ,220.966667,220.966667,214.666667,218.600000,220.966667,1249604,2718.70,23152,
2020-02-19,CHOLAFIN,EQ,219.266667,221.000000,218.233333,219.533333,218.600000,1135038,2489.97,16594,
2020-02-20,CHOLAFIN,EQ,219.266667,223.166667,218.033333,221.333333,219.533333,2323635,5133.94,39479,
2020-02-24,CHOLAFIN,EQ,221.333333,221.333333,214.600000,215.500000,221.333333,2034486,4433.84,42271,
2020-02-25,CHOLAFIN,EQ,216.033333,218.400000,214.100000,216.900000,215.500000,1291461,2797.73,36595,
2020-02-26,CHOLAFIN,EQ,216.666667,216.800000,208.600000,212.066667,216.900000,1591401,3393.55,29856,
2020-02-27,CHOLAFIN,EQ,213.300000,213.300000,207.333333,209.700000,212.066667,2315336,4855.12,33692,
2020-02-28,CHOLAFIN,EQ,205.733333,210.433333,200.366667,204.333333,209.700000,3391209,6935.73,64136,
2020-03-02,CHOLAFIN,EQ,206.000000,211.333333,199.700000,201.333333,204.333333,1877072,3865.43,53465,
2020-03-03,CHOLAFIN,EQ,203.133333,206.633333,199.266667,204.133333,201.333333,2936786,5971.07,43107,
2020-03-04,CHOLAFIN,EQ,205.333333,205.333333,193.033333,197.066667,204.133333,4051089,8054.04,57727,
