date,expiry,instrument,symbol,open,high,low,close,last_traded_price,previous_close,settlement_price,traded_quantity,traded_value_lakhs,open_interest,change_in_open_interest,market_lot,underlying_value
15-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23302.05,23345,23201,23265.9,23275.95,23271.75,23265.9,3594750,836498.9,13536300,-217550,25,23213.2
15-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23420.05,23479.7,23341.05,23400.65,23409,23399.6,23400.65,370650,86747.42,2906625,104475,75,23213.2
15-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23574.25,23620,23495,23546.55,23548.35,23562.4,23546.55,122925,28952.57,422400,10950,75,23213.2
16-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23406,23423.9,23346.15,23377.55,23406.9,23265.9,23377.55,4279950,1000856.55,13500850,-35450,25,23311.8
16-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23529.7,23550.9,23480,23508.65,23539,23400.65,23508.65,667575,156992.72,3265050,358425,75,23311.8
16-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23653.3,23690.9,23633.95,23653.5,23680,23546.55,23653.5,104325,24685.56,427200,4800,75,23311.8
17-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23344.9,23353.8,23150.1,23267.2,23261.75,23377.55,23267.2,5459700,1269772.3,14032150,531300,25,23203.2
17-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23469.85,23480,23290,23402.6,23397.2,23508.65,23402.6,792675,185455.5,3522600,257550,75,23203.2
17-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23633,23633,23441.7,23551.45,23550,23653.5,23551.45,154275,36314.11,435300,8100,75,23203.2
20-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23339.95,23449,23220,23400.2,23393,23267.2,23400.2,4092800,956036.45,14133750,101600,25,23344.75
20-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23457.8,23580,23360,23534.3,23522.1,23402.6,23534.3,534150,125505.6,3653700,131100,75,23344.75
20-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23602.4,23725,23510,23687.2,23670.05,23551.45,23687.2,139500,32973.94,462675,27375,75,23344.75
21-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23424.95,23460.65,23051.65,23103.2,23105.1,23400.2,23103.2,9710850,2257461.36,14572600,438850,25,23024.65
21-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23598.95,23598.95,23190,23235.9,23242.85,23534.3,23235.9,1814550,423931.12,4345575,691875,75,23024.65
21-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23740,23740,23348,23391.2,23400,23687.2,23391.2,344475,80989.04,500025,37350,75,23024.65
22-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23164,23219.9,23020,23198.95,23198,23103.2,23198.95,5294425,1224559.28,14085325,-487275,25,23155.35
22-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23279.95,23349,23150.1,23331.3,23330,23235.9,23331.3,1226925,285305.72,4927200,581625,75,23155.35
22-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23488.45,23495.9,23312.35,23479.8,23478.5,23391.2,23479.8,217800,50979.45,507450,7425,75,23155.35
23-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23150,23319.85,23126.9,23263.7,23267,23198.95,23263.7,4030550,937349.24,13637050,-448275,25,23205.35
23-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23321.05,23449,23264.3,23394.3,23390,23331.3,23394.3,882525,206408.62,5358825,431625,75,23205.35
23-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23410,23594.95,23409.95,23545.3,23547.6,23479.8,23545.3,131850,31031.22,508800,1350,75,23205.35
24-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23275.1,23375,23071.45,23113.9,23114,23263.7,23113.9,6887100,1599043.63,13209950,-427100,25,23092.2
24-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23400.15,23508.95,23210,23246.65,23241.05,23394.3,23246.65,1854825,432870.82,5896575,537750,75,23092.2
24-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23542.65,23650,23371,23403.15,23400,23545.3,23403.15,226800,53316.1,525825,17025,75,23092.2
27-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,22972,23028.9,22809,22846.45,22831.65,23113.9,22846.45,6048900,1385054.88,11804150,-1405800,25,22829.15
27-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23125.05,23150,22931,22968.4,22959.1,23246.65,22968.4,3403575,783413.95,7708275,1811700,75,22829.15
27-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23250,23306.85,23083,23120.5,23105,23403.15,23120.5,352125,81608.15,617925,92100,75,22829.15
28-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,22948,23158.45,22871,22977.7,22990,22846.45,22977.7,8099175,1863062.34,8969500,-2834650,25,22957.25
28-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23099.95,23279.9,22986.35,23101.25,23105,22968.4,23101.25,5964375,1379202.11,11127525,3419250,75,22957.25
28-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23224.05,23421,23141.5,23248.1,23260,23120.5,23248.1,421275,98010.77,662475,44550,75,22957.25
29-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23034,23185.5,22963.7,23148.25,23176.9,22977.7,23148.25,7453075,1722338.65,6367950,-2601550,25,23163.1
29-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23168.65,23319.9,23101.25,23279.35,23310.7,23101.25,23279.35,5590350,1299382.37,13918125,2790600,75,23163.1
29-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23261.15,23463.95,23253.3,23428.8,23455.5,23248.1,23428.8,374400,87539.98,699975,37500,75,23163.1
30-Jan-2025,30-Jan-2025,FUTIDX,NIFTY,23150,23310,23120,23235.1,23249,23148.25,23249.5,6731025,1563391.14,4310725,-2057225,25,23249.5
30-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23310.7,23458.8,23269.05,23418.3,23446,23279.35,23418.3,7861350,1838491.68,17296050,3377925,75,23249.5
30-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23360,23607.4,23360,23568.3,23595,23428.8,23568.3,467625,110076.24,812925,112950,75,23249.5
30-Jan-2025,24-Apr-2025,FUTIDX,NIFTY,,,,,,,,,,,,,
31-Jan-2025,27-Feb-2025,FUTIDX,NIFTY,23490,23644,23411.05,23620.2,23639,23418.3,23620.2,6668325,1570615.27,17774775,478725,75,23508.4
31-Jan-2025,27-Mar-2025,FUTIDX,NIFTY,23568,23785,23563.8,23765.15,23782,23568.3,23765.15,501450,118857.47,851175,38250,75,23508.4
31-Jan-2025,24-Apr-2025,FUTIDX,NIFTY,23705,23920,23700,23899.4,23912.9,23642.85,23899.4,95475,22756.97,49125,49125,75,23508.4
01-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23584,23715.35,23422.95,23555.55,23560.4,23620.2,23555.55,11320275,2668035.44,17392275,-382500,75,23482.15
01-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23751.05,23852.95,23570,23694.15,23697.6,23765.15,23694.15,580575,137680.55,861225,10050,75,23482.15
01-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23892.3,23988,23714.1,23838.95,23850.9,23899.4,23838.95,134175,32005.27,64500,15375,75,23482.15
03-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23390,23463.25,23305.35,23442.75,23440,23555.55,23442.75,6272700,1466718.42,17125575,-266700,75,23361.05
03-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23575,23595,23451,23581.25,23576.95,23694.15,23581.25,342225,80494.68,862950,1725,75,23361.05
03-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23750,23750,23590,23721.1,23718.05,23838.95,23721.1,93525,22133.46,80625,16125,75,23361.05
04-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23550,23796.75,23496.9,23785.4,23791,23442.75,23785.4,10275375,2430569.03,16697400,-428175,75,
04-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23666,23932.7,23642.1,23923.45,23932,23581.25,23923.45,585150,139273.28,885900,22950,75,
04-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23799.95,24075,23780.65,24064.4,24074.55,23721.1,24064.4,166350,39831.22,103575,22950,75,
05-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23825,23853.8,23755,23772.6,23757,23785.4,23772.6,3833700,912928.48,16613175,-84225,75,23696.3
05-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23935,23991.65,23897.65,23915.8,23898,23923.45,23915.8,238425,57116.18,888975,3075,75,23696.3
05-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,24111,24130.2,24041,24062.05,24041,24064.4,24062.05,79275,19105.77,114450,10875,75,23696.3
06-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23822.4,23835,23660,23688.9,23706.9,23772.6,23688.9,4147650,983344.41,16787400,174225,75,23603.35
06-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23964.6,23964.6,23805.05,23835.3,23850,23915.8,23835.3,211725,50507.53,930525,41550,75,23603.35
06-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,24041,24104.3,23955,23976.55,23990,24062.05,23976.55,76650,18391.77,135675,21225,75,23603.35
07-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23712,23794.65,23521,23614.95,23622.85,23688.9,23614.95,7113000,1682200.61,16761000,-26400,75,23559.95
07-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23852.45,23934.1,23671,23765.7,23770,23835.3,23765.7,395925,94187.35,963300,32775,75,23559.95
07-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23980.35,24075,23818.15,23903.65,23901.95,23976.55,23903.65,110700,26478.9,147900,12225,75,23559.95
10-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23589.95,23623,23388,23459.15,23457.75,23614.95,23459.15,5104875,1197950.15,17100975,339975,75,23381.6
10-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23746,23752.1,23540,23610.6,23608,23765.7,23610.6,366525,86533.95,1041825,78525,75,23381.6
10-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23850,23862.25,23690,23752.3,23743.25,23903.65,23752.3,107100,25442.48,176925,29025,75,23381.6
11-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23421,23470,23060,23153.15,23139,23459.15,23153.15,6582450,1529357.16,17240925,139950,75,23071.8
11-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23568.4,23594.6,23203.5,23293.8,23276.95,23610.6,23293.8,675000,157715.28,1152825,111000,75,23071.8
11-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23739.85,23739.85,23350,23441,23423,23752.3,23441,192150,45201.04,224550,47625,75,23071.8
12-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23134.4,23236.45,22900,23123.85,23132,23153.15,23123.85,9904875,2285259.85,17572200,331275,75,23045.25
12-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23283.8,23375,23040,23265.8,23270,23293.8,23265.8,846825,196445.83,1292625,139800,75,23045.25
12-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23400,23512,23190.8,23411.1,23425,23441,23411.1,240375,56092.4,260175,35625,75,23045.25
13-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23119,23310,23066,23107.75,23094.65,23123.85,23107.75,6194475,1436407.45,17272950,-299250,75,23031.4
13-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23290,23442,23207.55,23242.2,23230,23265.8,23242.2,602475,140460.37,1432575,139950,75,23031.4
13-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23326.8,23583.3,23326.8,23391.4,23385,23411.1,23391.4,135600,31825.93,271275,11100,75,23031.4
14-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23169,23205.5,22846.45,22995.65,22972.3,23107.75,22995.65,8198400,1886074.7,17385600,112650,75,22929.25
14-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23299,23344,22982.3,23129.05,23115,23242.2,23129.05,921375,213077.06,1659225,226650,75,22929.25
14-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23450.25,23482.25,23130.05,23277.85,23254,23391.4,23277.85,244050,56773.81,317925,46650,75,22929.25
17-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22945.4,23049,22826.25,23026.4,23043.4,22995.65,23026.4,6971550,1599595.26,17193300,-192300,75,22959.5
17-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23050.15,23185,22962.2,23162.05,23178.35,23129.05,23162.05,765600,176602.54,1804125,144900,75,22959.5
17-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23186.05,23325,23116,23304.45,23319.35,23277.85,23304.45,197175,45773.86,358425,40500,75,22959.5
18-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,23029.1,23029.1,22838.8,22972.6,22948.1,23026.4,22972.6,5482350,1257358.56,16780425,-412875,75,22945.3
18-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23142.7,23150,22977.2,23101.35,23085,23162.05,23101.35,777675,179362.92,2020050,215925,75,22945.3
18-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23362.85,23362.85,23121.85,23251.15,23235,23304.45,23251.15,162450,37714.22,383025,24600,75,22945.3
19-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22900.2,23106.2,22881.15,22964.5,22950,22972.6,22964.5,6484800,1491427.08,16659825,-120600,75,22932.9
19-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23080.95,23237.95,23012.95,23099.8,23091,23101.35,23099.8,861675,199266.89,2306175,286125,75,22932.9
19-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23250,23380.9,23160,23247,23241,23251.15,23247,193200,44963.84,427500,44475,75,22932.9
20-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22895,22960.95,22855,22942.5,22934.9,22964.5,22942.5,4096575,939120.41,16391775,-268050,75,22913.15
20-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,22911,23100.3,22898.35,23083.35,23077.95,23099.8,23083.35,1120275,258408.87,2879400,573225,75,22913.15
20-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23201,23241.85,23145,23226.45,23225,23247,23226.45,110550,25653.28,452850,25350,75,22913.15
21-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22880,22940.25,22757.75,22822.6,22799.6,22942.5,22822.6,7214625,1647465.65,15082500,-1309275,75,22795.9
21-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,23073.2,23081.5,22900,22963.05,22932.45,23083.35,22963.05,2187450,502429.55,4159350,1279950,75,22795.9
21-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23210.6,23223.45,23053.05,23105.15,23085,23226.45,23105.15,229650,53096.76,507225,54375,75,22795.9
24-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22674.7,22720.15,22572.15,22612.65,22604,22822.6,22612.65,7971900,1803733.89,11660625,-3421875,75,22553.35
24-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,22825,22855,22707.55,22744.55,22735,22963.05,22744.55,5302500,1206738.57,8394450,4235100,75,22553.35
24-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,23005,23005,22860,22895.1,22886.1,23105.15,22895.1,308400,70669.19,575100,67875,75,22553.35
25-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22582.2,22646,22561.3,22582.15,22565.75,22612.65,22582.15,7117200,1608426.83,7711800,-3948825,75,22547.55
25-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,22777,22779,22691.2,22716.2,22696,22744.55,22716.2,5265375,1196762.38,12197550,3803100,75,22547.55
25-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,22875,22925.9,22844.2,22866.8,22858.25,22895.1,22866.8,254775,58295.82,676725,101625,75,22547.55
27-Feb-2025,27-Feb-2025,FUTIDX,NIFTY,22580,22605.05,22530.2,22547.75,22543.95,22582.15,22545.05,7250925,1635370,3467625,-4244175,75,22545.05
27-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,22696,22739.6,22660,22683.65,22660,22716.2,22683.65,7326075,1662019.44,16756425,4558875,75,22545.05
27-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,22850,22893.9,22810.5,22835.45,22815,22866.8,22835.45,476175,108793.8,882975,206250,75,22545.05
27-Feb-2025,29-May-2025,FUTIDX,NIFTY,,,,,,,,,,,,,
28-Feb-2025,27-Mar-2025,FUTIDX,NIFTY,22532.4,22574.75,22233.35,22280.05,22272.05,22683.65,22280.05,9183375,2053647.19,17905950,1149525,75,22124.7
28-Feb-2025,24-Apr-2025,FUTIDX,NIFTY,22702,22731.45,22390,22431.45,22434.45,22835.45,22431.45,710400,159956.79,991950,108975,75,22124.7
28-Feb-2025,29-May-2025,FUTIDX,NIFTY,22875,22875,22515.45,22556.15,22559.7,22951.7,22556.15,204300,46242.08,94950,94950,75,22124.7
03-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22341,22376,22140.05,22259.8,22267,22280.05,22259.8,6696825,1489787.3,17949600,43650,75,22119.3
03-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22498.9,22523.15,22291.2,22406.8,22413,22431.45,22406.8,657600,147192.22,1123500,131550,75,22119.3
03-Mar-2025,29-May-2025,FUTIDX,NIFTY,22593.65,22648.95,22420,22534.6,22546.3,22556.15,22534.6,237900,53508.62,240900,145950,75,22119.3
04-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22115.6,22237,22101,22191.05,22184.8,22259.8,22191.05,4736175,1050223.89,18198750,249150,75,22082.65
04-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22265,22383.75,22245.6,22334.85,22330,22406.8,22334.85,460275,102741.94,1217700,94200,75,22082.65
04-Mar-2025,29-May-2025,FUTIDX,NIFTY,22440,22500,22376.6,22450.1,22449,22534.6,22450.1,184875,41499.38,330150,89250,75,22082.65
05-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22200,22498,22168.3,22441.35,22445,22191.05,22441.35,6192450,1386227.31,17827425,-371325,75,22337.3
05-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22329.9,22643,22321.65,22590.2,22594,22334.85,22590.2,701175,158079.75,1429800,212100,75,22337.3
05-Mar-2025,29-May-2025,FUTIDX,NIFTY,22403.05,22761.1,22403.05,22705.45,22717.65,22450.1,22705.45,543225,123195.81,568050,237900,75,22337.3
06-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22541,22638.15,22359,22620.95,22620.2,22441.35,22620.95,8776875,1977724.81,18106275,278850,75,22544.7
06-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22660,22780,22503.05,22763.85,22763,22590.2,22763.85,568350,128887.24,1409925,-19875,75,22544.7
06-Mar-2025,29-May-2025,FUTIDX,NIFTY,22762.9,22887.3,22624.1,22873.7,22875,22705.45,22873.7,308850,70290.79,602550,34500,75,22544.7
07-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22598.9,22738,22572.2,22649.95,22639,22620.95,22649.95,5674500,1285467.1,18054525,-51750,75,22552.5
07-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22699.95,22880,22699.95,22797.3,22787.7,22763.85,22797.3,459000,104647.07,1467000,57075,75,22552.5
07-Mar-2025,29-May-2025,FUTIDX,NIFTY,22853.95,22986.75,22829.95,22907.9,22905,22873.7,22907.9,467775,107260.72,612375,9825,75,22552.5
10-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22599.9,22728.15,22486.85,22515.65,22507.9,22649.95,22515.65,5186700,1172463.91,17677275,-377250,75,22460.3
10-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22762,22869.95,22641.4,22662.3,22650,22797.3,22662.3,477000,108501.51,1496550,29550,75,22460.3
10-Mar-2025,29-May-2025,FUTIDX,NIFTY,22886,22979.3,22751.05,22771.8,22767.95,22907.9,22771.8,246675,56351.03,706050,93675,75,22460.3
11-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22419.95,22592.05,22361.55,22564.3,22589.95,22515.65,22564.3,5640000,1268627.37,17580075,-97200,75,22497.9
11-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22525,22734.85,22511,22707.25,22732,22662.3,22707.25,496650,112300.22,1580475,83925,75,22497.9
11-Mar-2025,29-May-2025,FUTIDX,NIFTY,22703,22842.7,22629,22816.65,22840,22771.8,22816.65,225525,51217.04,826125,120075,75,22497.9
12-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22580,22618.8,22380.2,22530.35,22527,22564.3,22530.35,5860650,1317868.95,17460150,-119925,75,22470.5
12-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22732,22758.85,22527.05,22673.2,22670,22707.25,22673.2,522900,118333.67,1668975,88500,75,22470.5
12-Mar-2025,29-May-2025,FUTIDX,NIFTY,22840.85,22868.35,22633.5,22780.65,22777,22816.65,22780.65,228975,52067.81,919500,93375,75,22470.5
13-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22550,22615.8,22430.1,22444.25,22437,22530.35,22444.25,4934250,1110426.37,17564925,104775,75,22397.2
13-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22700,22749,22576.85,22591.1,22587,22673.2,22591.1,403425,91354.05,1700400,31425,75,22397.2
13-Mar-2025,29-May-2025,FUTIDX,NIFTY,22829.95,22854.45,22681.95,22694.15,22685,22780.65,22694.15,105900,24100.81,927150,7650,75,22397.2
17-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22510.2,22670,22502.3,22584.3,22589.5,22444.25,22584.3,5069925,1144869,17206125,-358800,75,22508.75
17-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22587,22812.15,22587,22728.9,22734.05,22591.1,22728.9,546075,124097.55,1783950,83550,75,22508.75
17-Mar-2025,29-May-2025,FUTIDX,NIFTY,22736,22908.45,22736,22826.2,22829.1,22694.15,22826.2,145575,33226.32,959775,32625,75,22508.75
18-Mar-2025,27-Mar-2025,FUTIDX,NIFTY,22705,22912.7,22672.8,22895.4,22902.25,22584.3,22895.4,6725325,1533378.27,16764675,-441450,75,22834.3
18-Mar-2025,24-Apr-2025,FUTIDX,NIFTY,22830,23052.5,22815.15,23031.6,23049,22728.9,23031.6,1137225,260919.21,2025075,241125,75,22834.3
18-Mar-2025,29-May-2025,FUTIDX,NIFTY,22939.95,23163.55,22911.15,23147.1,23155,22826.2,23147.1,276225,63690.86,1013850,54075,75,22834.3
