date,expiry,instrument,symbol,open,high,low,close,last_traded_price,previous_close,settlement_price,traded_quantity,traded_value_lakhs,open_interest,change_in_open_interest,market_lot,underlying_value
01-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,59950,60095,58046,58701.4,58612.4,59908.6,58701.4,1883520,1116784.4,1433910,101070,30,58417.2
01-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60212,60456,58460.4,59075.2,59000,60295.8,59075.2,113580,67666.12,126030,14160,30,58417.2
01-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60550,60765.8,58823.4,59439.4,59333,60633,59439.4,40800,24454.37,17940,7860,30,58417.2
02-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,58611,58889.8,58151,58842.8,58841.8,58701.4,58842.8,1269090,743133.93,1623030,189120,30,58619
02-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,58980.2,59240,58510,59199.2,59192,59075.2,59199.2,113850,67049.56,135270,9240,30,58619
02-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,59142.4,59559.8,58894.8,59525.4,59500.2,59439.4,59525.4,27120,16077.11,24480,6540,30,58619
03-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60999,61299.8,59960,60210,60200,58842.8,60210,2207490,1330377.39,1371990,-251040,30,60041.3
03-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61000.4,61779,60306,60538.8,60535.2,59199.2,60538.8,130170,78867.6,116640,-18630,30,60041.3
03-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61332,61900,60626.8,60882.8,60859.2,59525.4,60882.8,38280,23321.22,31620,7140,30,60041.3
04-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60180,60589.4,60061.4,60418,60397.4,60210,60418,874920,528283.29,1520010,148020,30,60238.15
04-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60530,60925,60422,60767.8,60761.4,60538.8,60767.8,69330,42113.42,132900,16260,30,60238.15
04-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60728.2,61274.2,60728.2,61088,61085,60882.8,61088,19560,11947.06,39150,7530,30,60238.15
05-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60439,60439,60121,60254.8,60227.4,60418,60254.8,483630,291393.2,1452450,-67560,30,60063.65
05-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60845.6,60845.6,60482.4,60606.2,60604.6,60767.8,60606.2,34980,21198.45,129630,-3270,30,60063.65
05-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61052.6,61080,60828.8,60955,60944.4,61088,60955,12420,7568.74,37260,-1890,30,60063.65
06-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60140,60290.2,59836,60252.4,60223.6,60254.8,60252.4,650010,390566.92,1410480,-41970,30,60120.55
06-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60500,60618.2,60210,60587.4,60563.4,60606.2,60587.4,50550,30545.83,126300,-3330,30,60120.55
06-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60750,60960,60569.2,60928.4,60923,60955,60928.4,15870,9645.6,36690,-570,30,60120.55
09-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60458,60819.2,60458,60728,60728.8,60252.4,60728,815880,495414.47,1624620,214140,30,60669.35
09-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60847,61150,60818.2,61068.2,61070,60587.4,61068.2,67830,41416.39,145830,19530,30,60669.35
09-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61025.2,61481.8,61025.2,61410,61392.2,60928.4,61410,20430,12545.24,44910,8220,30,60669.35
10-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60775,60856.8,60640,60704,60683.6,60728,60704,496350,301577.93,1597260,-27360,30,60626.4
10-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61070.2,61190,60975.8,61044.2,61040,61068.2,61044.2,35580,21739.97,149850,4020,30,60626.4
10-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61327,61530,61327,61400.6,61380,61410,61400.6,10380,6379.51,47220,2310,30,60626.4
11-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60800,60838,60600,60809,60820,60704,60809,472980,287309.55,1590660,-6600,30,60745.35
11-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61100,61179,60953.6,61152,61172,61044.2,61152,40800,24921.49,151620,1770,30,60745.35
11-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61489.8,61520,61309.6,61494,61503.4,61400.6,61494,11220,6893.37,48600,1380,30,60745.35
12-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60850,60920,60682,60796.6,60785,60809,60796.6,589740,358514.98,1431000,-159660,30,60739.75
12-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61085.2,61265,61045.8,61143.2,61147,61152,61143.2,37050,22663.33,159570,7950,30,60739.75
12-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61415,61599.4,61398,61498.8,61490,61494,61498.8,11010,6772.66,51990,3390,30,60739.75
13-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60675,60675,60217,60320.6,60267,60796.6,60320.6,748770,452698.85,1258740,-172260,30,60186.65
13-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61011.4,61014.4,60600,60702.4,60635.8,61143.2,60702.4,78000,47433.38,150360,-9210,30,60186.65
13-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61363.8,61369.2,60949.8,61039.8,60954.4,61498.8,61039.8,22110,13526.55,48240,-3750,30,60186.65
16-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60225,61034.2,60121.4,60968.8,61029,60320.6,60968.8,885660,537407.19,1402680,143940,30,60949.1
16-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60581.6,61350,60475.2,61301.8,61350,60702.4,61301.8,134790,82276.51,189870,39510,30,60949.1
16-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60916.8,61681,60852.6,61619.8,61662,61039.8,61619.8,29940,18371.71,61140,12900,30,60949.1
17-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60910,61198,60632,61112.8,61110.4,60968.8,61112.8,587490,358182.88,1431660,28980,30,61174
17-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61200,61542.4,60991,61471.6,61460.2,61301.8,61471.6,179670,110266.84,267900,78030,30,61174
17-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61500.2,61850,61339,61778.8,61756.4,61619.8,61778.8,28920,17821.35,67950,6810,30,61174
18-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,61110,61568.2,61053.2,61500.4,61497.2,61112.8,61500.4,642840,394096.17,1435200,3540,30,61550.8
18-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61460.8,61914.2,61419.6,61853.8,61826.4,61471.6,61853.8,233010,143718.07,408990,141090,30,61550.8
18-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61780,62200,61750,62146.6,62149.6,61778.8,62146.6,28230,17502.04,75240,7290,30,61550.8
19-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,61590,61590,60616.2,60716.6,60640,61500.4,60716.6,993120,606506.53,1138890,-296310,30,60739.55
19-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61810,61900.6,61010,61100.6,61036,61853.8,61100.6,467070,287181.43,550050,141060,30,60739.55
19-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,62151,62170.4,61320.2,61422.8,61368.8,62146.6,61422.8,47370,29243.01,90000,14760,30,60739.55
20-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,60632,61400,60632,61179.2,61161.2,60716.6,61179.2,1027740,628471.37,868290,-270600,30,61172
20-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60889.6,61758.8,60889.6,61545.8,61545,61100.6,61545.8,710370,437082.68,854040,303990,30,61172
20-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61368.2,62068.2,61336,61866.8,61885,61422.8,61866.8,33900,20961.72,89520,-480,30,61172
23-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,61266,61500,61020.2,61238,61219,61179.2,61238,681450,417187.7,696540,-171750,30,61264.25
23-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61659,61850,61416,61608.8,61603.4,61545.8,61608.8,635610,391507.62,1111710,257670,30,61264.25
23-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61950.6,62175.8,61764,61963.2,61940,61866.8,61963.2,28080,17395.93,92130,2610,30,61264.25
24-Feb-2026,24-Feb-2026,FUTIDX,BANKNIFTY,61110,61435,60805,61049.8,61042.2,61238,61047.3,776580,474827.85,495570,-200970,30,61047.3
24-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61495,61767.8,61175.6,61439.2,61430.4,61608.8,61439.2,1087920,668713.74,1335300,223590,30,61047.3
24-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,62008,62075,61550,61785.2,61755,61963.2,61785.2,53670,33181.34,93450,1320,30,61047.3
25-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61549.8,61680,61151,61367.8,61369.2,61439.2,61367.8,731670,449185.8,1382580,47280,30,61043.35
25-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61880,62000,61507,61715,61713.4,61785.2,61715,63510,39204.16,127830,34380,30,61043.35
25-Feb-2026,26-May-2026,FUTIDX,BANKNIFTY,62239,62297.4,61813,62032.8,62050,62069.4,62032.8,40770,25285.81,37140,37140,30,61043.35
26-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61401,61570,61156.2,61501,61477,61367.8,61501,500760,307484.15,1368930,-13650,30,61187.7
26-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61720.2,61889.8,61522,61835.6,61831.4,61715,61835.6,30210,18651.51,136230,8400,30,61187.7
26-Feb-2026,26-May-2026,FUTIDX,BANKNIFTY,62263.8,62263.8,61851,62112,62087,62032.8,62112,17220,10686.92,46620,9480,30,61187.7
27-Feb-2026,30-Mar-2026,FUTIDX,BANKNIFTY,61467,61467,60824.4,60901,60870,61501,60901,895290,546483.92,1472580,103650,30,60529
27-Feb-2026,28-Apr-2026,FUTIDX,BANKNIFTY,61720,61720,61190,61281.6,61209,61835.6,61281.6,180360,110731.42,264930,128700,30,60529
27-Feb-2026,26-May-2026,FUTIDX,BANKNIFTY,61830.2,61951.2,61375,61455.4,61410,62112,61455.4,150210,92509.58,177510,130890,30,60529
02-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,60340,60622.2,59749.8,60213.6,60255,60901,60213.6,1389360,837491.57,1556970,84390,30,59839.65
02-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60800,60966.8,60127.4,60517.6,60600,61281.6,60517.6,127560,77240.1,306780,41850,30,59839.65
02-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,60399.4,61168,60340,60689.2,60790,61455.4,60689.2,87000,52830.17,218340,40830,30,59839.65
04-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,59455,59455,58826,59100.4,59109.2,60213.6,59100.4,1444200,854105.31,1897200,340230,30,58755.25
04-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,60050,60050,59200,59467.6,59490.2,60517.6,59467.6,181740,108013.35,350280,43500,30,58755.25
04-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,60000,60043.6,59420,59700,59710.8,60689.2,59700,71580,42701.31,234540,16200,30,58755.25
05-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,59300,59640,58840,59375.2,59267,59100.4,59375.2,1236360,732404.18,1950420,53220,30,59055.85
05-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,59500,59980,59200,59740.4,59630,59467.6,59740.4,141600,84378.28,353820,3540,30,59055.85
05-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,59911.2,60200,59420,59954.2,59834,59700,59954.2,121950,72936.65,244080,9540,30,59055.85
06-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,58988.6,59077.2,57950.2,58079,58020,59375.2,58079,1201740,703320.84,2146950,196530,30,57783.25
06-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,59458.8,59468.4,58312.2,58439,58392,59740.4,58439,252270,148538.09,401100,47280,30,57783.25
06-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,59512.4,59589,58560,58679,58634,59954.2,58679,129600,76657.6,267780,23700,30,57783.25
09-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,56400,56901,55527.4,56318.6,56278.4,58079,56318.6,1779690,996630.77,2313720,166770,30,56019.8
09-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,57100,57206.8,55868.2,56653.4,56607.4,58439,56653.4,331410,186529.13,430830,29730,30,56019.8
09-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,57469.6,57469.6,56122.6,56904.6,56880,58679,56904.6,326250,184648.15,279150,11370,30,56019.8
10-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,56950,57397,56636.2,57310.6,57341.6,56318.6,57310.6,1145070,653336.07,2166600,-147120,30,56950.8
10-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,56900,57735.6,56900,57648.4,57680,56653.4,57648.4,140430,80614.71,452130,21300,30,56950.8
10-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,57275,57940,57222,57839.8,57885.8,56904.6,57839.8,131430,75604.21,294300,15150,30,56950.8
11-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,57250,57279.2,55825.6,55929.8,55834.2,57310.6,55929.8,1379910,778442.11,2268510,101910,30,55735.75
11-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,57680,57680,56201,56325,56232,57648.4,56325,321120,182061.22,517080,64950,30,55735.75
11-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,57799.8,57799.8,56356.2,56465,56356.2,57839.8,56465,62790,35789.86,322650,28350,30,55735.75
12-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,55000,55923,55000,55369.8,55438.6,55929.8,55369.8,1354320,750503.86,2175660,-92850,30,55100.95
12-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,55781,56287.2,55381.2,55751.2,55800,56325,55751.2,261870,146074.6,565020,47940,30,55100.95
12-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,56356.2,56417,55442.8,55909.2,55941.6,56465,55909.2,104970,58709.45,331260,8610,30,55100.95
13-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,55025,55025,53841.2,53922.8,53888,55369.8,53922.8,1515570,823001.4,2258370,82710,30,53757.85
13-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,55350,55414.6,54219.4,54296.4,54266.6,55751.2,54296.4,242190,132409.85,609180,44160,30,53757.85
13-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,55889.8,55889.8,54350,54437.6,54369.8,55909.2,54437.6,289380,158368.27,351810,20550,30,53757.85
16-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,53900,54780.6,53460.6,54556.8,54485.8,53922.8,54556.8,1470960,796667.18,2192430,-65940,30,54413.4
16-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,54396,55149,53857.8,54937.8,54830,54296.4,54937.8,293640,159990.41,650460,41280,30,54413.4
16-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,54500,55255,53979,55058.4,54956,54437.6,55058.4,149280,81458.18,372060,20250,30,54413.4
17-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,54604,55089,54221.2,54994.6,55008.8,54556.8,54994.6,1074930,587442.49,2154840,-37590,30,54876
17-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,54812.8,55449.8,54601,55365,55383,54937.8,55365,165660,91113.89,664170,13710,30,54876
17-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,55200,55550,54717.6,55475,55494.6,55058.4,55475,61230,33747.89,374820,2760,30,54876
18-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,55109.8,55660,54790,55416.2,55420,54994.6,55416.2,1143660,631797.75,2127390,-27450,30,55326.05
18-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,55407.8,56035.8,55172,55794.8,55798,55365,55794.8,248670,138334.02,715770,51600,30,55326.05
18-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,55302,56144.8,55285.8,55910.6,55920,55475,55910.6,46920,26146.23,380040,5220,30,55326.05
19-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,54200,54297.6,53290,53603.8,53755,55416.2,53603.8,1701120,916047.69,1991550,-135840,30,53451
19-Mar-2026,28-Apr-2026,FUTIDX,BANKNIFTY,54055.8,54662.4,53676.2,53950.4,54140,55794.8,53950.4,371610,201544.92,800790,85020,30,53451
19-Mar-2026,26-May-2026,FUTIDX,BANKNIFTY,54800,54859.6,53848.2,54109.8,54298,55910.6,54109.8,87240,47425.46,388890,8850,30,53451
20-Mar-2026,30-Mar-2026,FUTIDX,BANKNIFTY,53750,54533.8,53420.2,53554.2,53570,53603.8,53554.2,1388310,749354.06,1936980,-54570,30,53427.05
