date,expiry,instrument,symbol,open,high,low,close,last_traded_price,previous_close,settlement_price,traded_quantity,traded_value_lakhs,open_interest,change_in_open_interest,market_lot,underlying_value
05-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,43476.3,43625,42822.85,43107.95,43082.05,43464.6,43107.95,54575,23568.82,25950,7725,25,
06-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42755.3,42839.8,42052,42358.5,42362.9,42770.9,42358.5,3920775,1662499.47,2353975,-37675,25,
06-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42865.45,42993.45,42225,42523.75,42535,42935.75,42523.75,227950,97017.99,255900,21225,25,
06-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,43081.95,43164.55,42382.1,42683.75,42646.85,43107.95,42683.75,56000,23905.73,32700,6750,25,
09-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42496.4,42908.5,42353,42767.35,42741,42358.5,42767.35,3515175,1499984.46,2161450,-192525,25,42582.75
09-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42698.95,43059.55,42520.45,42922.15,42907,42523.75,42922.15,150900,64625.16,244700,-11200,25,42582.75
09-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42674.55,43211,42674.55,43079,43066.1,42683.75,43079,37700,16207,34500,1800,25,42582.75
10-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42700,42774.8,42005.1,42216.7,42222.2,42767.35,42216.7,4205750,1777716.26,2226700,65250,25,
10-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42867.05,42867.05,42184.6,42394.45,42412.65,42922.15,42394.45,211600,89779.28,269375,24675,25,
10-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42979,43000.55,42337.3,42545.05,42556,43079,42545.05,55525,23641.43,34575,75,25,
11-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42250,42492.8,41880,42393.35,42375,42216.7,42393.35,4193650,1773238.68,2065575,-161125,25,42232.7
11-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42402.4,42644,42061.05,42552.4,42549.15,42394.45,42552.4,180950,76776.53,268325,-1050,25,42232.7
11-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42545.05,42790,42209.75,42702.2,42693.15,42545.05,42702.2,49975,21272.79,39050,4475,25,42232.7
12-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42350,42500.9,41910,42212.95,42230.15,42393.35,42212.95,3689775,1555989.28,2082750,17175,25,42082.25
12-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42551.05,42661.9,42100,42377.95,42390,42552.4,42377.95,220000,93116.47,289300,20975,25,42082.25
12-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42679.95,42798,42250,42528.55,42529.8,42702.2,42528.55,64900,27566.45,41725,2675,25,42082.25
13-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42250,42595,42022.95,42500.35,42483.15,42212.95,42500.35,3751000,1587625.28,2163175,80425,25,
13-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42470,42766.5,42200,42677.6,42659.15,42377.95,42677.6,219300,93224.65,336775,47475,25,
13-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42544.8,42895,42350,42804.6,42793.9,42528.55,42804.6,57700,24584.32,57125,15400,25,
16-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42633,42805,42192,42301.25,42290,42500.35,42301.25,3662775,1556360.97,2141775,-21400,25,42167.55
16-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42789.95,42970,42401,42495,42471.5,42677.6,42495,264475,112847.15,372625,35850,25,42167.55
16-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42992.95,43104.6,42525,42625.65,42607.85,42804.6,42625.65,57200,24473.93,57650,525,25,42167.55
17-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42205,42489.8,41972.9,42341.3,42380,42301.25,42341.3,3665425,1549208.55,2026700,-115075,25,
17-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42458.65,42669.45,42167.15,42512.25,42564,42495,42512.25,336700,142875.81,415775,43150,25,
17-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42566.4,42800,42315.9,42666.9,42710,42625.65,42666.9,56650,24121.02,59825,2175,25,
18-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42401,42610.95,42216,42523.2,42518.1,42341.3,42523.2,3022675,1284063.47,1727150,-299550,25,42458
18-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42512.1,42785.95,42400,42697.55,42690,42512.25,42697.55,309375,131998.58,500650,84875,25,42458
18-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42660,42932.6,42550,42847.15,42850,42666.9,42847.15,39175,16768.07,67150,7325,25,42458
19-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42450,42558.3,42281,42350,42316,42523.2,42350,2630500,1115090.24,1744325,17175,25,
19-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42641.7,42735.2,42487.95,42537.4,42509,42697.55,42537.4,323850,137901.38,593100,92450,25,
19-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42634.9,42875.85,42634.9,42683.65,42655,42847.15,42683.65,40525,17319.92,71550,4400,25,
20-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42455.1,42709,42335.35,42541.95,42549.1,42350,42541.95,2930775,1248075.88,1549875,-194450,25,
20-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42559,42878,42520.15,42715.1,42725,42537.4,42715.1,576350,246460.06,805275,212175,25,
20-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42700,43015,42658.45,42868.9,42875,42683.65,42868.9,54225,23265.48,85625,14075,25,
23-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42824.4,42995,42725,42861.95,42845,42541.95,42861.95,2209650,947343.67,1276000,-273875,25,42821.25
23-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42901.05,43167.6,42895.3,43049,43035,42715.1,43049,775025,333699.53,1053400,248125,25,42821.25
23-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,43200,43310,43020.3,43215.85,43205,42868.9,43215.85,74125,32037.38,112800,27175,25,42821.25
24-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,43000,43072,42653.6,42762.25,42745.2,42861.95,42762.25,2035750,872478.35,877750,-398250,25,42733.45
24-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,43199.65,43249,42835.2,42936.8,42915,43049,42936.8,1229100,528820.28,1295900,242500,25,42733.45
24-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,43299.95,43415,43013.35,43117.05,43108,43215.85,43117.05,69050,29827.97,132575,19775,25,42733.45
25-Jan-2023,25-Jan-2023,FUTIDX,BANKNIFTY,42700.05,42705.65,41550,41641.8,41645.05,42762.25,41647.65,3169175,1329435.77,392675,-485075,25,
25-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,42910.05,42961.85,41755.55,41864.45,41872.95,42936.8,41864.45,3766825,1586916.32,1912125,616225,25,
25-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,43063.95,43063.95,41970.6,42065.55,42070,43117.05,42065.55,221225,93670.61,158675,26100,25,
27-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41739.95,41800.05,40421.55,40661.75,40689.9,41864.45,40661.75,6170075,2525557.94,2426600,514475,25,
27-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41925.05,41925.05,40633.4,40886.5,40900,42065.55,40886.5,385625,158753.61,224125,65450,25,
27-Jan-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41799.95,41800,40800,41021.2,41060,42376.65,41021.2,66525,27485.37,18100,18100,25,
30-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40267.75,41129,39736.2,40704.45,40751.8,40661.75,40704.45,7285800,2947309.8,2638050,211450,25,40387.45
30-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40682.15,41324.95,39960.25,40914.75,40975,40886.5,40914.75,347875,141383.84,238275,14150,25,40387.45
30-Jan-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40760,41491.9,40136.65,41061.35,41130,41021.2,41061.35,104025,42354.83,30150,12050,25,40387.45
31-Jan-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40855.6,41169.35,40470,41063.15,41141,40704.45,41063.15,5393300,2202522.87,2667275,29225,25,
31-Jan-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40975.05,41380,40692.65,41286.3,41371.8,40914.75,41286.3,214525,88021.27,244050,5775,25,
31-Jan-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41060,41530,40870.65,41402.15,41521,41061.35,41402.15,61350,25285.05,39525,9375,25,
01-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41500,42251.95,39718.7,40727.5,40710,41063.15,40727.5,11006225,4542222.3,2377775,-289500,25,40513
01-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41555.2,42445,39938.9,40927.35,40921,41286.3,40927.35,517000,214506.89,232575,-11475,25,40513
01-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41655.5,42619.45,40117,41116.35,41090,41402.15,41116.35,172575,71906.14,49525,10000,25,40513
02-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40289,41040.9,40005.55,40937.8,40978.2,40727.5,40937.8,6285075,2552790.7,2482925,105150,25,
02-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40600,41239.9,40214.25,41149.9,41190,40927.35,41149.9,327625,133638.72,247200,14625,25,
02-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40755.55,41402.75,40350.05,41312.65,41335,41116.35,41312.65,110375,45165.32,66325,16800,25,
03-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41255,41684.85,40766,41638.25,41684.85,40937.8,41638.25,5269500,2174503.38,2274225,-208700,25,41499.7
03-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41440.2,41886.9,40986.05,41836.95,41846.2,41149.9,41836.95,286675,118893.9,225350,-21850,25,41499.7
03-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41374.65,42021,41140.9,41974.05,42010,41312.65,41974.05,73525,30614.9,82175,15850,25,41499.7
06-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41660.05,41863,41405,41506.9,41485,41638.25,41506.9,3491125,1451584.29,2480550,206325,25,41374.65
06-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41837,42055,41625.05,41725,41702.95,41836.95,41725,199400,83350.42,235550,10200,25,41374.65
06-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41970.65,42174,41760.3,41851,41830.85,41974.05,41851,34550,14488.57,82625,450,25,41374.65
07-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41605.3,41749.4,41242.3,41641.8,41640,41506.9,41641.8,4879825,2025945.65,2377925,-102625,25,41490.95
07-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41865.85,41955,41466.65,41852.15,41858.95,41725,41852.15,193450,80780.67,259450,23900,25,41490.95
07-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41916.15,42086.6,41602.75,41994.35,42000,41851,41994.35,42200,17675.1,83775,1150,25,41490.95
08-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41555.55,41921.35,41520,41674.7,41653.55,41641.8,41674.7,3157300,1316322.66,2425425,47500,25,41537.65
08-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41911,42123.3,41747,41887.4,41850,41852.15,41887.4,161875,67839.71,270575,11125,25,41537.65
08-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,42051.85,42251.6,41880,42032.1,42014.95,41994.35,42032.1,39150,16458.89,87775,4000,25,41537.65
09-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41600,41752.3,41365,41716.8,41750,41674.7,41716.8,3733350,1551131.78,2436750,11325,25,41554.3
09-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41858.95,41965,41590.05,41934.6,41964.7,41887.4,41934.6,165850,69279.4,280000,9425,25,41554.3
09-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41986,42113.95,41741.95,42078.6,42095,42032.1,42078.6,40725,17074.5,90325,2550,25,41554.3
10-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41510,41738.55,41510,41648.75,41645,41716.8,41648.75,2335900,972789.56,2259675,-177075,25,
10-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41820,41949.9,41759.7,41862.85,41869.75,41934.6,41862.85,121100,50687.73,283075,3075,25,
10-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41907.85,42087.25,41900,42027.45,42025,42078.6,42027.45,34325,14420.93,102025,11700,25,
13-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41644.85,41733,41230,41381.9,41358.95,41648.75,41381.9,2807325,1162828.11,2458900,199225,25,41282.2
13-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41864.95,41940,41475,41604,41580.9,41862.85,41604,176675,73564.8,304450,21375,25,41282.2
13-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,42019.95,42102.95,41636.1,41776.4,41750,42027.45,41776.4,46825,19578.32,106600,4575,25,41282.2
14-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41500.15,41788.4,41277,41702.45,41705,41381.9,41702.45,3445425,1431554.07,2239125,-219775,25,
14-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41609.75,41999,41508.55,41918.85,41920,41604,41918.85,193575,80834.8,302175,-2275,25,
14-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41827.15,42171.7,41689.1,42090.6,42088,41776.4,42090.6,41125,17242.36,111250,4650,25,
15-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41625.85,41849.9,41522.85,41791.3,41836.9,41702.45,41791.3,3096975,1290160.26,2255000,15875,25,41731.05
15-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41906.8,42073.55,41756.9,42020.65,42059.3,41918.85,42020.65,232525,97430.49,317725,15550,25,41731.05
15-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,42188.5,42244.9,41927.4,42189.95,42230,42090.6,42189.95,36625,15404.54,114450,3200,25,41731.05
16-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41977.05,42036.75,41665,41735.75,41690,41791.3,41735.75,3157225,1321835.89,2333900,78900,25,
16-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,42148.95,42251.6,41902.4,41962.35,41923.4,42020.65,41962.35,378600,159365.77,383450,65725,25,
16-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,42526.9,42526.9,42090,42143.25,42109,42189.95,42143.25,47600,20121.37,127100,12650,25,
17-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41549.95,41574.85,40950,41205.55,41205.05,41735.75,41205.55,5788300,2389981.72,2530800,196900,25,
17-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41775.15,41860.35,41200,41441.8,41430.15,41962.35,41441.8,831525,344896,621700,238250,25,
17-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41998.1,41998.1,41398.75,41634.7,41630,42143.25,41634.7,102800,42849.21,133075,5975,25,
20-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,41250.15,41317.65,40636.15,40796.05,40794.75,41205.55,40796.05,3587875,1472410.33,2427075,-103725,25,40701.7
20-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41409.55,41540,40895,41046.15,41035.7,41441.8,41046.15,837500,345278.49,854650,232950,25,40701.7
20-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41648.05,41736.1,41100,41255.45,41250,41634.7,41255.45,118025,48882.87,146925,13850,25,40701.7
21-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40820,40985.8,40550.7,40711.2,40737.9,40796.05,40711.2,4013500,1635530.86,1916500,-510575,25,
21-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40992.9,41221.95,40809.1,40961.7,40980,41046.15,40961.7,1177325,482809.48,1139050,284400,25,
21-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41178.5,41444.9,41027,41187.4,41206,41255.45,41187.4,104775,43201.61,169575,22650,25,
22-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40545,40584.55,39919.65,40038.4,40001.9,40711.2,40038.4,4023025,1617724.36,1291350,-625150,25,39995.9
22-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40785,40850,40177,40285.65,40263,40961.7,40285.65,1728900,699355.68,1748625,609575,25,39995.9
22-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41000,41027.85,40418,40517.15,40448,41187.4,40517.15,140400,57106.65,171100,1525,25,39995.9
23-Feb-2023,23-Feb-2023,FUTIDX,BANKNIFTY,40038,40168.9,39597.85,39972.05,39997.3,40038.4,40001.55,4069575,1625638.04,538600,-752750,25,40001.55
23-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40340,40437.6,39870,40302.75,40363.1,40285.65,40302.75,3575300,1438706.58,2613425,864800,25,40001.55
23-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40463.35,40655,40104,40540.2,40562,40517.15,40540.2,196150,79356.75,193400,22300,25,40001.55
24-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40455.3,40622,40061.65,40172,40145,40302.75,40172,4338125,1750201.84,2683975,70550,25,
24-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40640.1,40841.55,40308.05,40416.75,40378.15,40540.2,40416.75,623275,252400.88,678500,485100,25,
24-Feb-2023,25-May-2023,FUTIDX,BANKNIFTY,40775,40985.85,40435.35,40542.15,40522,40727.1,40542.15,516450,209791.4,488325,488325,25,
27-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40075.05,40600,39982.45,40547.7,40600,40172,40547.7,3800400,1533317.2,2565750,-118225,25,40307.1
27-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40254.5,40815,40228.05,40764.3,40806.15,40416.75,40764.3,492675,199877.54,1016150,337650,25,40307.1
27-Feb-2023,25-May-2023,FUTIDX,BANKNIFTY,40459.1,40925,40338.45,40881.1,40925,40542.15,40881.1,377475,153601.11,840525,352200,25,40307.1
28-Feb-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40599.95,40651,40280,40487.55,40490,40547.7,40487.55,2694750,1090835.25,2540400,-25350,25,
28-Feb-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40900,40900,40513,40706.7,40710,40764.3,40706.7,267800,108979.63,1172925,156775,25,
28-Feb-2023,25-May-2023,FUTIDX,BANKNIFTY,40881.1,40947.8,40630.2,40814.65,40826.3,40881.1,40814.65,183600,74926.48,1000875,160350,25,
01-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40600.05,40942.95,40522.4,40910.45,40942.95,40487.55,40910.45,3177400,1296159.06,2475050,-65350,25,40698.15
01-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40817.85,41150,40735.5,41124.7,41150,40706.7,41124.7,168200,68934.28,1234150,61225,25,40698.15
01-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,40899.2,41250,40899.15,41231.3,41250,40814.65,41231.3,67950,27907.44,1050500,49625,25,40698.15
02-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40820.05,40970,40550,40627.8,40565.05,40910.45,40627.8,3111425,1268133.39,2355575,-119475,25,
02-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41099.85,41174.95,40765.05,40822.75,40784.8,41124.7,40822.75,160275,65669.94,1237825,3675,25,
02-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,41200,41275.35,40882.7,40935.6,40887.1,41231.3,40935.6,79650,32720.48,1058100,7600,25,
03-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40785.45,41560,40755.35,41423.3,41423.65,40627.8,41423.3,4549925,1877247.69,2406275,50700,25,41251.35
03-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40900,41755.95,40899.95,41628.35,41629.1,40822.75,41628.35,513075,213186.43,1361025,123200,25,41251.35
03-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,41136.2,41870.65,41120,41748.3,41745,40935.6,41748.3,184050,76747.17,1132725,74625,25,41251.35
06-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41599.7,41799,41425.3,41517.8,41525,41423.3,41517.8,2777450,1155514.45,2242925,-163350,25,
06-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41721,42000,41640.3,41720.2,41737,41628.35,41720.2,562475,235145.15,1402550,41525,25,
06-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,41917.35,42110.15,41760,41836.95,41845.85,41748.3,41836.95,330900,138716.98,1178750,46025,25,
08-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41348.8,41749.05,41242.6,41706.3,41740,41517.8,41706.3,4148575,1721743.11,2303675,60750,25,41577.1
08-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41540.05,41950,41458.2,41910.05,41950,41720.2,41910.05,191975,80072.13,1420425,17875,25,41577.1
08-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,41686.9,42059.7,41434.85,42019.95,42055,41836.95,42019.95,111925,46787.57,1190800,12050,25,41577.1
09-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,41721.15,41765,41368.7,41408.95,41388.8,41706.3,41408.95,2804300,1165370.88,2297650,-6025,25,
09-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41900.05,41963.1,41585,41626.3,41600,41910.05,41626.3,281650,117656.49,1475150,54725,25,
09-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,42019.95,42072.45,41690,41719.35,41700.05,42019.95,41719.35,148150,62075.62,1222550,31750,25,
10-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40944.95,41050,40462.5,40614.5,40606.05,41408.95,40614.5,4610375,1874086.27,2318625,20975,25,40485.45
10-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,41222.05,41225.3,40692.2,40839.9,40832.5,41626.3,40839.9,347475,142034.82,1497100,21950,25,40485.45
10-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,41370,41370,40813,40957.15,40950.5,41719.35,40957.15,119675,49069.77,1240300,17750,25,40485.45
13-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,40500,40834.55,39586.65,39705.6,39775,40614.5,39705.6,6963700,2798401.07,2625175,306550,25,39564.7
13-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40800,41053.15,39822.6,39955.7,40000.6,40839.9,39955.7,745075,300217.54,1528200,31100,25,39564.7
13-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,40875,41162.9,39939.15,40051.45,40123,40957.15,40051.45,432725,174797.89,1270100,29800,25,39564.7
14-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,39735.7,39949.8,39314.85,39643.4,39696.25,39705.6,39643.4,5355225,2121535.05,2829225,204050,25,
14-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,39945.95,40173.85,39547.65,39871.65,39916.1,39955.7,39871.65,843850,335934.49,1541075,12875,25,
14-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,40069,40270,39671.7,39987.75,40028.8,40051.45,39987.75,375350,149887.01,1271900,1800,25,
15-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,39980,40056.35,39108,39220.9,39194.05,39643.4,39220.9,4833950,1915834.2,2732000,-97225,25,39051.5
15-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,40100,40280,39340.05,39467.2,39425,39871.65,39467.2,539650,214821.69,1578550,37475,25,39051.5
15-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,40270,40380,39470,39595.95,39550,39987.75,39595.95,241400,96294.27,1284750,12850,25,39051.5
16-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,39179.9,39598.8,38831.5,39396.2,39475.05,39220.9,39396.2,6310700,2474589.96,2697525,-34475,25,
16-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,39450,39815.95,39065,39614.9,39709.95,39467.2,39614.9,828625,326371.65,1624525,45975,25,
16-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,39424.25,39930,39192.25,39717,39825,39595.95,39717,658125,260176.94,1306900,22150,25,
17-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,39660,39847.3,39136.85,39740.4,39834.35,39396.2,39740.4,5314175,2097704.77,2531950,-165575,25,39598.1
17-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,39897.6,40055,39371,39959.8,40050,39614.9,39959.8,673200,267043.75,1657550,33025,25,39598.1
17-Mar-2023,25-May-2023,FUTIDX,BANKNIFTY,40059,40194.8,39508.6,40079.7,40194.8,39717,40079.7,212150,84390.68,1325675,18775,25,39598.1
20-Mar-2023,29-Mar-2023,FUTIDX,BANKNIFTY,39760.15,39760.15,39077.35,39482.35,39515,39740.4,39482.35,5022200,1975744.5,2607675,75725,25,39361.95
20-Mar-2023,27-Apr-2023,FUTIDX,BANKNIFTY,39901.05,39980,39309.75,39700.55,39725,39959.8,39700.55,751475,297227.99,1726075,68525,25,39361.95
